symbol,direction,entry_time,entry_price,exit_time,exit_price,contracts,pnl,exit_reason
MNQ,1,2026-01-07 12:00:00+00:00,25771.5,2026-01-07 12:30:00+00:00,25764.655847977305,2,-28.61660809078079,trail
MNQ,1,2026-01-07 14:30:00+00:00,25822.25,2026-01-07 14:35:00+00:00,25801.201830366874,1,-42.71633926625247,trail
MNQ,1,2026-01-07 14:35:00+00:00,25835.5,2026-01-07 14:40:00+00:00,25825.973128197813,1,-19.673743604374177,trail
MNQ,1,2026-01-07 14:40:00+00:00,25855.0,2026-01-07 15:00:00+00:00,25837.513197030097,1,-35.59360593980556,trail
MNQ,-1,2026-01-07 19:10:00+00:00,25918.75,2026-01-07 20:10:00+00:00,25901.027909645214,1,34.82418070957181,trail
MNQ,-1,2026-01-07 20:10:00+00:00,25869.25,2026-01-07 21:55:00+00:00,25838.50366278571,1,60.87267442857672,trail
MNQ,-1,2026-01-08 00:25:00+00:00,25810.25,2026-01-08 00:35:00+00:00,25825.40507632157,3,-92.79045792942576,trail
MNQ,-1,2026-01-08 02:35:00+00:00,25810.25,2026-01-08 02:45:00+00:00,25796.213635858403,3,82.35818484958203,trail
MNQ,-1,2026-01-08 02:45:00+00:00,25787.75,2026-01-08 03:10:00+00:00,25795.441225658902,2,-32.00490263560845,trail
MNQ,-1,2026-01-08 05:10:00+00:00,25760.0,2026-01-08 06:00:00+00:00,25727.98623616319,3,190.22258302086323,trail
MNQ,-1,2026-01-08 06:00:00+00:00,25706.25,2026-01-08 06:40:00+00:00,25697.21851773766,1,17.442964524680864,trail
MNQ,1,2026-01-08 07:20:00+00:00,25786.5,2026-01-08 07:25:00+00:00,25762.292569948393,1,-49.034860103213866,trail
MNQ,1,2026-01-08 13:15:00+00:00,25796.25,2026-01-08 13:30:00+00:00,25787.780064985756,2,-35.1197400569747,trail
MNQ,-1,2026-01-08 14:30:00+00:00,25705.5,2026-01-08 14:35:00+00:00,25724.74952083159,1,-39.11904166317719,trail
MNQ,-1,2026-01-09 00:55:00+00:00,25665.75,2026-01-09 01:15:00+00:00,25672.98005572291,2,-30.16022289164015,trail
MNQ,-1,2026-01-09 01:15:00+00:00,25647.5,2026-01-09 01:55:00+00:00,25650.428911218136,2,-12.955644872543635,trail
MNQ,1,2026-01-09 05:55:00+00:00,25693.5,2026-01-09 06:10:00+00:00,25682.34495851642,3,-68.79024890148081,trail
MNQ,-1,2026-01-09 07:20:00+00:00,25662.25,2026-01-09 07:40:00+00:00,25670.865623915764,3,-53.55374349458667,trail
MNQ,1,2026-01-09 09:30:00+00:00,25716.0,2026-01-09 11:55:00+00:00,25745.063699241982,2,115.014796967929,trail
MNQ,1,2026-01-09 13:30:00+00:00,25781.75,2026-01-09 14:10:00+00:00,25788.586050921353,1,13.052101842705161,trail
MNQ,1,2026-01-09 15:20:00+00:00,25800.0,2026-01-09 15:45:00+00:00,25777.295896016043,1,-46.028207967913765,trail
MNQ,-1,2026-01-09 20:55:00+00:00,25932.75,2026-01-11 23:00:00+00:00,25901.732883611407,2,122.8284655543737,trail
MNQ,-1,2026-01-12 00:30:00+00:00,25832.5,2026-01-12 00:35:00+00:00,25816.60508953004,1,31.1698209399209,trail
MNQ,-1,2026-01-12 03:45:00+00:00,25726.75,2026-01-12 03:55:00+00:00,25738.10012774289,3,-69.96076645734807,trail
MNQ,-1,2026-01-12 05:25:00+00:00,25702.5,2026-01-12 06:00:00+00:00,25701.264396497994,2,3.7024140080227514,trail
MNQ,-1,2026-01-12 08:15:00+00:00,25690.5,2026-01-12 08:20:00+00:00,25690.98671350523,2,-3.1868540209200003,trail
MNQ,-1,2026-01-12 08:20:00+00:00,25673.75,2026-01-12 08:55:00+00:00,25669.772434974075,1,7.335130051850574,trail
MNQ,1,2026-01-12 11:10:00+00:00,25727.25,2026-01-12 13:05:00+00:00,25736.028218802727,2,33.872875210907075,trail
MNQ,1,2026-01-12 18:05:00+00:00,25986.5,2026-01-12 19:00:00+00:00,25968.848205657185,1,-35.92358868563053,trail
MNQ,1,2026-01-12 19:30:00+00:00,26010.5,2026-01-12 20:15:00+00:00,25996.28401963387,2,-58.10392146452272,trail
MNQ,-1,2026-01-12 20:55:00+00:00,25951.75,2026-01-12 21:25:00+00:00,25972.97756543311,1,-43.0751308662194,trail
MNQ,-1,2026-01-13 00:00:00+00:00,25885.75,2026-01-13 01:45:00+00:00,25866.659521903555,1,37.56095619288943,trail
MNQ,1,2026-01-13 05:25:00+00:00,25905.5,2026-01-13 05:35:00+00:00,25886.950105917385,2,-75.43957633045851,trail
MNQ,1,2026-01-13 06:00:00+00:00,25910.0,2026-01-13 06:55:00+00:00,25914.829669425526,3,27.118016553155613,trail
