symbol,split,hypothesis,horizon_bars,threshold,side,insufficient,ks_stat,ks_p_value,mean_diff_obs_bps,mean_diff_perm_p,mean_diff_boot_ci_lo_bps,mean_diff_boot_ci_hi_bps,mean_up_excursion_bps,mean_down_excursion_bps,event_n,event_insufficient,event_mean_bps,event_median_bps,event_std_bps,event_skew,event_kurtosis,event_prob_positive,event_mean_abs_bps,event_prob_large_positive,event_prob_large_negative,event_upside_tail_mean_bps,event_downside_tail_mean_bps,baseline_n,baseline_insufficient,baseline_mean_bps,baseline_median_bps,baseline_std_bps,baseline_skew,baseline_kurtosis,baseline_prob_positive,baseline_mean_abs_bps,baseline_prob_large_positive,baseline_prob_large_negative,baseline_upside_tail_mean_bps,baseline_downside_tail_mean_bps,vol_side
MES,discovery,A_relative_volume,5,0.9,high,False,0.021990450414223872,0.01982841441389267,-0.004016766473441448,0.9820179820179821,-0.43220493972251883,0.40633571402665847,7.997678563484038,-8.418200148547946,5889,False,0.13957686464363786,0.435900788979815,15.113290414248668,0.952183886312927,97.40685614352799,0.5151978264561046,7.956169489293577,0.11394124639157752,0.1098658515877059,22.036499750596818,-23.950091731287163,24681,False,0.14359363111707932,0.3895749737026222,13.590142944914186,2.8810651332045216,209.89288776079354,0.503383169239496,7.191591355838038,0.09999594830031198,0.09999594830031198,21.6123251270122,-22.27256075290211,
MES,discovery,A_relative_volume,10,0.9,high,False,0.01625170970200568,0.342581788859748,-0.16853287319235374,0.6383616383616384,-0.8757570587259982,0.6194033629699236,10.963959050538847,-11.702562498383706,4523,False,0.11781861461677322,0.4679895170345283,22.191798595380703,4.085903905371805,154.05463165859848,0.5147026309971258,11.018611870110814,0.10059694892770285,0.10899845235463188,32.695148041403485,-33.21045412444238,12340,False,0.286351487809127,0.4759411779842182,19.01876406956857,2.6434436775541554,146.4184556668905,0.5180713128038897,10.340944208905597,0.1,0.1,30.651695287479473,-31.98832708875478,
MES,discovery,A_relative_volume,20,0.9,high,False,0.02165036845476714,0.26373878746853696,0.01813913978728927,0.9820179820179821,-1.169651678714733,1.239725393325825,15.368952699899499,-16.238898941301553,3274,False,0.5924512882381726,1.377422278391327,29.774269116098594,0.2641828440945224,65.28542638702375,0.5406230910201588,15.663229337482434,0.09621258399511301,0.09621258399511301,47.44320521555192,-50.03030306970036,6170,False,0.5743121484508833,0.9917809656612153,27.486485030510067,1.7660001627674657,89.56756697564367,0.5280388978930308,15.013185921428663,0.1,0.1,44.596711899446824,-46.273310233193456,
MES,discovery,A_relative_volume,40,0.9,high,False,0.02014630265990248,0.6772812549406078,-0.582834571790134,0.5814185814185814,-2.8712681495436145,1.465570717136093,21.90960603583167,-23.366514243907638,2121,False,0.5674614183427841,1.641631781992281,37.982079651813315,-0.8021779402213238,24.14850872374782,0.5351249410655351,22.14547718713124,0.10183875530410184,0.10466760961810467,60.71629186102428,-67.1752251253303,3085,False,1.1502959901329182,1.7739932588245466,39.317029725852464,1.723477319216956,83.90742271161575,0.5423014586709887,21.59474417881309,0.10016207455429497,0.10016207455429497,62.66344191624117,-66.25898527111015,
MES,discovery,A_relative_volume,60,0.9,high,False,0.019171102238623696,0.8858661584541802,-0.2884776221030537,0.8631368631368631,-3.239423667001331,2.8961089807036013,27.177867779073715,-29.394552024985177,1609,False,1.4345602558845518,3.001715265866789,49.17273594811389,1.724193417709749,52.59056698847526,0.5512740832815414,27.974598406306185,0.10379117464263518,0.10627719080174021,78.3716434541653,-81.4044293595681,2056,False,1.7230378779876057,2.3391062773903126,49.82931915138768,1.9840628834612242,67.44658853512931,0.5437743190661478,27.726860706439002,0.10019455252918288,0.10019455252918288,80.6802259828525,-83.60737879666635,
MES,discovery,A_relative_volume,100,0.9,high,False,0.025732808520490855,0.8339408372121166,0.2667932103334595,0.9200799200799201,-4.952783064280491,5.62005433612577,36.27310759794751,-37.680881225374804,1050,False,3.1607959001858994,3.152385914119149,66.23414513222534,-0.030855660945383015,44.85765039407659,0.5419047619047619,37.65420991588971,0.11333333333333333,0.10666666666666667,100.78320171281935,-105.28801600663347,1234,False,2.89400268985244,2.942212256938914,65.28150791756185,2.953261497624338,74.42253240395118,0.5413290113452188,36.854017595161295,0.10048622366288493,0.10048622366288493,105.807745077793,-105.64122805315773,
MES,discovery,A_relative_volume,5,0.9,low,False,0.056218152879294714,2.0703349031437514e-08,-0.1443635211120128,0.5454545454545454,-0.517927360763359,0.20055923981447385,5.143773047784758,-5.37942964263569,3287,False,-0.0007698899949334931,0.0,8.873061423089082,-1.1359157623608767,43.02961694152852,0.4913294797687861,5.000402835032065,0.05902038332826286,0.059628840888348036,17.3219480378175,-20.330177579435396,24681,False,0.14359363111707932,0.3895749737026222,13.590142944914186,2.8810651332045216,209.89288776079354,0.503383169239496,7.191591355838038,0.09999594830031198,0.09999594830031198,21.6123251270122,-22.27256075290211,
MES,discovery,A_relative_volume,10,0.9,low,False,0.06696582278329158,4.348880471730281e-09,-0.3237269449277309,0.3996003996003996,-1.044232155251805,0.2645224479798292,7.244168553896986,-7.90461548343538,2702,False,-0.03737545711860392,0.4182378243999807,14.897414298351803,-10.840821870142717,276.9771315070028,0.5085122131754256,7.1461030984643115,0.053293856402664694,0.05477424130273871,25.615296667768657,-32.88842209402567,12340,False,0.286351487809127,0.4759411779842182,19.01876406956857,2.6434436775541554,146.4184556668905,0.5180713128038897,10.340944208905597,0.1,0.1,30.651695287479473,-31.98832708875478,
MES,discovery,A_relative_volume,20,0.9,low,False,0.05738525797816363,5.558537258502089e-05,-0.4324870922518173,0.5244755244755245,-1.5726275032743862,0.7733526391534155,10.992876391362955,-12.054302814143659,2133,False,0.141825056199066,0.8489324674232357,21.810582618033166,-5.205296801432813,95.75576912145512,0.5269573370839193,11.201224281753078,0.05860290670417253,0.061415846225972806,39.812050928257136,-47.87264973669375,6170,False,0.5743121484508833,0.9917809656612153,27.486485030510067,1.7660001627674657,89.56756697564367,0.5280388978930308,15.013185921428663,0.1,0.1,44.596711899446824,-46.273310233193456,
MES,discovery,A_relative_volume,40,0.9,low,False,0.06081942891849794,0.0011234067811446253,-0.7476300233748363,0.5194805194805194,-2.886357252519059,1.389808056463605,16.957141060232992,-18.289069604101183,1489,False,0.4026659667580817,1.33321482534976,30.824182458245954,-0.9767488481946406,34.51801697963339,0.5332437877770315,16.85335592735645,0.05910006715916723,0.06648757555406314,59.90663074977317,-67.62672357234197,3085,False,1.1502959901329182,1.7739932588245466,39.317029725852464,1.723477319216956,83.90742271161575,0.5423014586709887,21.59474417881309,0.10016207455429497,0.10016207455429497,62.66344191624117,-66.25898527111015,
