date,symbol,instrument_id,open,high,low,close,volume
2020-11-13,MNQZ0,17706,11853.5,11952.75,11801.75,11947.0,873421
2020-11-13,MNQZ0-MNQH1,95846,-7.2,-7.1,-7.2,-7.1,11
2020-11-13,MNQZ1,1447,11899.0,11899.0,11855.0,11855.0,2
2020-11-15,MNQH1,6227,11950.0,12052.0,11950.0,12037.0,138
2020-11-15,MNQM1,9485,11975.25,12040.25,11975.25,12040.25,4
2020-11-15,MNQZ0,17706,11953.5,12065.25,11953.5,12046.25,22130
2020-11-16,MNQH1,6227,12037.5,12085.0,11850.0,12045.0,1170
2020-11-16,MNQM1,9485,12005.0,12050.0,11878.25,12050.0,13
2020-11-16,MNQZ0,17706,12046.5,12093.0,11853.25,12049.5,882013
2020-11-16,MNQZ0-MNQH1,95846,-6.4,-6.2,-6.4,-6.2,63
2020-11-17,MNQH1,6227,12049.25,12050.25,11949.0,11978.5,558
2020-11-17,MNQM1,9485,12007.0,12025.0,12007.0,12025.0,3
2020-11-17,MNQZ0,17706,12050.0,12058.5,11954.25,11980.0,865096
2020-11-17,MNQZ0-MNQH1,95846,-6.1,-5.75,-6.1,-5.75,9
2020-11-17,MNQZ1,1447,11965.0,11965.0,11965.0,11965.0,2
2020-11-18,MNQH1,6227,11964.25,12021.0,11861.5,11878.5,980
2020-11-18,MNQM1,9485,11935.0,11935.0,11877.5,11877.5,3
2020-11-18,MNQZ0,17706,11980.25,12027.75,11862.5,11881.25,915576
2020-11-18,MNQZ0-MNQH1,95846,-5.75,-5.75,-5.75,-5.75,5
2020-11-19,MNQH1,6227,11870.0,11992.75,11800.0,11934.5,1109
2020-11-19,MNQM1,9485,11858.0,11890.5,11839.25,11890.5,8
2020-11-19,MNQZ0,17706,11881.25,12000.0,11804.5,11938.25,847383
2020-11-19,MNQZ0-MNQH1,95846,-5.35,-5.35,-5.35,-5.35,7
2020-11-20,MNQH1,6227,11938.0,12015.75,11867.25,11898.25,636
2020-11-20,MNQM1,9485,11923.5,11963.25,11873.25,11873.25,8
2020-11-20,MNQZ0,17706,11938.0,12021.5,11873.25,11912.0,713308
2020-11-20,MNQZ1,1447,11970.0,11970.0,11970.0,11970.0,1
2020-11-22,MNQH1,6227,11893.5,11930.0,11893.5,11929.25,49
2020-11-22,MNQZ0,17706,11907.75,11935.5,11882.5,11932.25,11426
2020-11-23,MNQH1,6227,11925.25,11990.0,11804.75,11945.0,1229
2020-11-23,MNQM1,9485,11948.0,11956.25,11800.0,11862.5,8
2020-11-23,MNQZ0,17706,11932.0,12001.75,11808.25,11952.75,780302
2020-11-23,MNQZ0-MNQH1,95846,-5.6,-5.6,-6.0,-6.0,6
2020-11-24,MNQH1,6227,11950.0,12121.0,11868.5,12118.5,1378
2020-11-24,MNQM1,9485,11936.0,12019.75,11923.75,12009.25,16
2020-11-24,MNQZ0,17706,11952.5,12128.25,11872.5,12127.0,673668
2020-11-24,MNQZ0-MNQH1,95846,-7.0,-5.2,-7.0,-5.2,3
2020-11-25,MNQH1,6227,12118.5,12180.25,12072.5,12180.25,1203
2020-11-25,MNQM1,9485,12149.0,12170.5,12074.25,12170.5,14
2020-11-25,MNQU1,3601,12100.0,12100.0,12100.0,12100.0,1
2020-11-25,MNQZ0,17706,12126.5,12187.0,12078.5,12180.5,640940
2020-11-25,MNQZ0-MNQH1,95846,-5.9,-5.9,-7.0,-7.0,2
2020-11-26,MNQH1,6227,12178.0,12215.0,12125.0,12150.0,432
2020-11-26,MNQM1,9485,12173.0,12173.0,12173.0,12173.0,1
2020-11-26,MNQZ0,17706,12180.5,12222.5,12126.5,12155.5,137586
2020-11-26,MNQZ0-MNQH1,95846,0.5,0.5,0.5,0.5,2
2020-11-27,MNQH1,6227,12146.75,12302.75,12132.0,12264.25,690
2020-11-27,MNQM1,9485,12179.0,12292.5,12179.0,12266.25,15
2020-11-27,MNQZ0,17706,12155.5,12307.75,12137.0,12274.5,378962
2020-11-29,MNQH1,6227,12272.5,12328.0,12272.5,12315.0,115
2020-11-29,MNQM1,9485,12305.0,12305.0,12305.0,12305.0,1
2020-11-29,MNQZ0,17706,12286.25,12336.75,12286.0,12317.75,14383
2020-11-29,MNQZ0-MNQH1,95846,-5.45,-4.4,-5.45,-4.4,5
2020-11-30,MNQH1,6227,12313.25,12343.25,12080.75,12341.25,2217
2020-11-30,MNQM1,9485,12254.75,12308.75,12100.0,12308.75,35
2020-11-30,MNQZ0,17706,12317.75,12350.5,12085.75,12349.75,932580
2020-11-30,MNQZ0-MNQH1,95846,-4.9,-2.7,-6.0,-5.05,678
2020-12-01,MNQH1,6227,12345.0,12507.25,12330.75,12446.75,3066
2020-12-01,MNQM1,9485,12330.0,12490.0,12319.25,12444.75,427
2020-12-01,MNQZ0,17706,12349.75,12512.5,12334.0,12451.75,947676
2020-12-01,MNQZ0-MNQH1,95846,-5.0,-4.0,-5.0,-4.1,86
2020-12-01,MNQZ1,1447,12400.0,12400.0,12400.0,12400.0,1
2020-12-02,MNQH1,6227,12446.75,12484.75,12310.75,12463.0,2555
2020-12-02,MNQM1,9485,12433.0,12460.0,12300.0,12454.75,230
2020-12-02,MNQZ0,17706,12451.75,12486.0,12313.75,12467.0,852967
2020-12-02,MNQZ0-MNQH1,95846,-4.2,-3.1,-4.2,-3.1,3
2020-12-02,MNQZ0-MNQM1,77547,-14.25,-14.25,-14.25,-14.25,1
2020-12-03,MNQH1,6227,12463.5,12536.5,12443.5,12486.25,2034
2020-12-03,MNQM1,9485,12452.0,12520.0,12430.0,12474.5,693
2020-12-03,MNQU1,3601,12506.25,12506.25,12463.0,12463.0,2
2020-12-03,MNQZ0,17706,12466.75,12540.25,12443.5,12486.0,714377
2020-12-03,MNQZ0-MNQH1,95846,-3.1,-2.05,-3.1,-2.45,64
2020-12-04,MNQH1,6227,12487.5,12533.25,12445.25,12504.25,1889
2020-12-04,MNQM1,9485,12479.0,12508.75,12440.75,12485.0,72
2020-12-04,MNQU1,3601,12461.0,12461.0,12460.0,12460.0,2
2020-12-04,MNQZ0,17706,12486.5,12535.5,12448.5,12511.0,588089
2020-12-04,MNQZ0-MNQH1,95846,-2.9,-2.6,-3.15,-2.6,50
2020-12-06,MNQH1,6227,12516.75,12567.25,12516.75,12545.25,162
2020-12-06,MNQM1,9485,12535.0,12540.5,12535.0,12538.0,162
2020-12-06,MNQZ0,17706,12523.75,12569.0,12522.5,12545.5,15017
2020-12-06,MNQZ0-MNQH1,95846,-2.7,-2.5,-2.7,-2.5,5
2020-12-07,MNQH1,6227,12544.0,12609.25,12473.25,12572.75,2215
2020-12-07,MNQM1,9485,12533.75,12596.5,12500.75,12570.0,294
2020-12-07,MNQU1,3601,12542.5,12542.5,12542.5,12542.5,1
