date,open,high,low,close,volume,instrument_id
2020-07-27,10439.75,10707.0,10433.25,10698.5,641137,13081
2020-07-28,10698.75,10758.5,10513.75,10564.0,713647,13081
2020-07-29,10563.5,10702.75,10512.0,10679.5,545335,13081
2020-07-30,10680.0,10928.75,10502.75,10905.5,829199,13081
2020-07-31,10905.5,10939.25,10691.0,10915.5,881778,13081
2020-08-02,10928.75,10950.0,10876.25,10911.75,17924,13081
2020-08-03,10912.25,11073.0,10894.25,11036.5,519859,13081
2020-08-04,11036.5,11094.75,10982.75,11073.75,656848,13081
2020-08-05,11073.5,11143.5,11055.75,11089.25,467275,13081
2020-08-06,11089.0,11271.5,11051.5,11252.5,623632,13081
2020-08-07,11252.0,11283.25,11035.25,11131.0,749444,13081
2020-08-09,11140.0,11159.25,11073.75,11107.25,18251,13081
2020-08-10,11107.75,11146.5,10928.5,11074.0,605318,13081
2020-08-11,11073.5,11157.5,10845.25,10922.75,734666,13081
2020-08-12,10922.75,11184.5,10878.25,11131.75,624516,13081
2020-08-13,11131.75,11265.75,11094.25,11205.25,608451,13081
2020-08-14,11205.5,11237.25,11096.0,11145.75,558058,13081
2020-08-16,11145.25,11164.25,11145.0,11161.5,6993,13081
2020-08-17,11161.25,11309.0,11153.25,11305.0,375996,13081
2020-08-18,11305.25,11444.75,11268.5,11416.5,491258,13081
2020-08-19,11416.0,11437.75,11284.0,11290.5,601856,13081
2020-08-20,11290.5,11502.25,11221.5,11499.5,525206,13081
2020-08-21,11499.75,11573.5,11407.0,11563.0,505530,13081
2020-08-23,11580.0,11593.0,11572.5,11583.5,10244,13081
2020-08-24,11583.25,11722.5,11528.25,11646.75,664319,13081
2020-08-25,11647.25,11754.0,11574.75,11746.75,564674,13081
2020-08-26,11747.5,12002.0,11726.5,11967.75,639504,13081
2020-08-27,11967.25,12046.25,11834.5,11969.25,888827,13081
2020-08-28,11969.5,12018.0,11920.25,12003.75,645416,13081
2020-08-30,12003.0,12049.0,11995.0,12047.75,11599,13081
2020-08-31,12048.25,12165.0,11988.25,12125.25,669832,13081
2020-09-01,12126.0,12362.75,12125.0,12360.5,684334,13081
2020-09-02,12360.25,12466.0,12172.25,12421.75,1180958,13081
2020-09-03,12421.5,12421.5,11582.25,11601.0,1905680,13081
2020-09-04,11601.25,11843.25,11141.25,11540.5,1593387,13081
2020-09-06,11531.5,11548.5,11308.0,11417.25,40827,13081
2020-09-07,11418.25,11585.5,11371.0,11559.5,311981,13081
2020-09-08,11559.5,11577.25,10935.0,11041.25,1415980,13081
2020-09-09,11040.25,11478.75,11037.25,11443.5,974746,13081
2020-09-10,11444.25,11567.0,11087.75,11202.75,1128737,13081
2020-09-11,11203.0,11356.75,10937.5,11073.0,674178,13081
2020-09-13,11094.75,11194.5,11094.75,11185.5,10981,13081
2020-09-14,11185.75,11362.25,11163.25,11298.0,280589,13081
2020-09-15,11297.5,11495.25,11247.25,11435.25,175083,13081
2020-09-16,11436.0,11550.0,11237.25,11279.0,142638,13081
2020-09-17,11282.25,11286.5,10918.0,11085.0,139371,13081
2020-09-18,11082.0,11179.5,11036.5,11121.75,8744,13081
2020-09-20,10927.0,10966.0,10852.0,10931.25,30877,17706
2020-09-21,10931.5,11017.0,10656.75,11012.0,1213266,17706
2020-09-22,11012.25,11192.25,10897.25,11120.5,913461,17706
2020-09-23,11121.0,11222.5,10725.0,10749.0,1013787,17706
2020-09-24,10749.0,11011.75,10657.75,10950.75,1172714,17706
2020-09-25,10951.5,11169.0,10813.75,11135.75,873979,17706
2020-09-27,11140.0,11181.0,11136.0,11159.25,16649,17706
2020-09-28,11158.5,11423.0,11140.75,11418.25,681305,17706
2020-09-29,11418.75,11449.0,11289.75,11340.25,639269,17706
2020-09-30,11339.75,11525.25,11167.5,11444.0,930521,17706
2020-10-01,11444.0,11604.75,11409.0,11571.5,741747,17706
2020-10-02,11571.0,11589.75,11205.0,11254.25,1140544,17706
2020-10-04,11285.25,11337.0,11275.75,11331.75,24069,17706
2020-10-05,11332.25,11496.75,11268.0,11435.0,633771,17706
2020-10-06,11435.0,11524.25,11197.5,11256.0,1008071,17706
2020-10-07,11256.0,11507.5,11243.0,11500.75,656726,17706
2020-10-08,11500.75,11585.0,11473.5,11579.5,590925,17706
2020-10-09,11579.25,11740.0,11553.0,11724.25,482380,17706
2020-10-11,11728.75,11758.0,11691.75,11743.5,18541,17706
2020-10-12,11743.5,12197.0,11718.0,12109.25,909186,17706
2020-10-13,12109.25,12249.0,12018.0,12114.75,1028168,17706
2020-10-14,12115.0,12177.75,11901.75,11961.0,940487,17706
2020-10-15,11960.5,11968.5,11737.0,11915.5,910780,17706
2020-10-16,11915.25,12021.75,11792.25,11793.25,741366,17706
2020-10-18,11815.75,11888.75,11815.0,11873.0,20496,17706
2020-10-19,11872.75,11950.75,11592.0,11715.0,899157,17706
2020-10-20,11715.25,11792.0,11598.75,11703.75,913415,17706
2020-10-21,11704.25,11779.25,11581.25,11625.25,940705,17706
2020-10-22,11625.0,11723.75,11511.0,11664.75,894262,17706
2020-10-23,11664.25,11691.5,11550.5,11669.5,717641,17706
2020-10-25,11650.25,11651.0,11574.0,11627.25,26513,17706
2020-10-26,11627.0,11695.75,11343.25,11489.25,929723,17706
2020-10-27,11489.5,11623.0,11482.75,11537.75,800744,17706
2020-10-28,11538.25,11566.5,11124.0,11189.25,1051601,17706
2020-10-29,11189.0,11457.75,11145.0,11214.25,958848,17706
2020-10-30,11214.0,11281.25,10944.25,11087.25,1342532,17706
2020-11-01,11039.0,11069.0,10982.0,10999.0,26345,17706
2020-11-02,10999.25,11212.0,10942.25,11087.75,1093616,17706
2020-11-03,11088.0,11347.25,11066.25,11318.0,932845,17706
2020-11-04,11317.75,11845.25,11230.0,11795.75,1333534,17706
2020-11-05,11795.25,12118.5,11771.25,12067.5,1092851,17706
2020-11-06,12067.0,12109.0,11869.5,12095.5,1258774,17706
2020-11-08,12134.75,12258.5,12122.0,12233.25,39737,17706
2020-11-09,12233.0,12408.0,11812.75,11855.0,1571270,17706
2020-11-10,11855.75,11893.75,11503.0,11598.25,1851319,17706
2020-11-11,11597.75,11919.5,11575.0,11897.25,1105847,17706
2020-11-12,11896.5,11975.0,11775.75,11852.25,1082839,17706
2020-11-13,11853.5,11952.75,11801.75,11947.0,873421,17706
2020-11-15,11953.5,12065.25,11953.5,12046.25,22130,17706
2020-11-16,12046.5,12093.0,11853.25,12049.5,882013,17706
2020-11-17,12050.0,12058.5,11954.25,11980.0,865096,17706
2020-11-18,11980.25,12027.75,11862.5,11881.25,915576,17706
2020-11-19,11881.25,12000.0,11804.5,11938.25,847383,17706
