date,open,high,low,close,volume,instrument_id
2015-01-01,4240.25,4249.5,4240.25,4248.0,791,50207
2015-01-02,4248.0,4272.75,4201.0,4214.5,228764,50207
2015-01-04,4216.0,4216.5,4201.5,4204.5,2430,50207
2015-01-05,4204.5,4220.75,4145.0,4166.0,312454,50207
2015-01-06,4168.25,4172.5,4082.0,4105.5,426171,50207
2015-01-07,4105.5,4163.25,4105.25,4152.75,327706,50207
2015-01-08,4155.5,4242.75,4153.5,4233.5,272070,50207
2015-01-09,4232.75,4252.5,4181.0,4198.75,341003,50207
2015-01-11,4201.25,4208.25,4195.0,4197.5,1298,50207
2015-01-12,4197.5,4227.5,4151.0,4171.25,318785,50207
2015-01-13,4171.0,4247.75,4126.75,4160.5,476905,50207
2015-01-14,4160.75,4169.25,4100.5,4150.0,450753,50207
2015-01-15,4150.0,4190.0,4065.25,4067.0,457003,50207
2015-01-16,4066.75,4138.5,4041.5,4138.5,357203,50207
2015-01-18,4138.75,4138.75,4124.25,4128.0,1164,50207
2015-01-19,4127.5,4155.0,4113.0,4128.25,38480,50207
2015-01-20,4129.0,4175.25,4109.0,4169.0,308774,50207
2015-01-21,4168.5,4205.25,4137.0,4182.5,326919,50207
2015-01-22,4182.25,4269.0,4164.5,4262.5,338852,50207
2015-01-23,4263.0,4286.25,4250.25,4264.25,226010,50207
2015-01-25,4249.5,4250.0,4231.5,4234.0,4292,50207
2015-01-26,4233.5,4278.25,4233.25,4271.75,183740,50207
2015-01-27,4265.75,4271.0,4142.75,4205.75,365177,50207
2015-01-28,4206.0,4234.5,4119.5,4131.25,362314,50207
2015-01-29,4131.25,4208.0,4095.75,4201.25,359311,50207
2015-01-30,4201.0,4203.25,4136.0,4143.0,343884,50207
2015-02-01,4143.5,4149.75,4129.25,4135.75,1577,50207
2015-02-02,4136.25,4188.0,4085.5,4181.75,352684,50207
2015-02-03,4180.5,4222.75,4165.75,4212.25,283647,50207
2015-02-04,4206.75,4243.0,4185.5,4190.75,269991,50207
2015-02-05,4186.25,4254.75,4181.5,4248.5,199759,50207
2015-02-06,4248.75,4268.25,4209.75,4236.0,252955,50207
2015-02-08,4226.5,4226.75,4208.0,4212.75,1816,50207
2015-02-09,4213.0,4232.0,4201.5,4217.75,196949,50207
2015-02-10,4221.25,4284.0,4211.0,4278.5,225700,50207
2015-02-11,4278.5,4322.0,4271.0,4311.75,208553,50207
2015-02-12,4298.5,4346.5,4285.75,4342.0,217975,50207
2015-02-13,4342.25,4382.0,4340.75,4380.0,189792,50207
2015-02-15,4373.5,4377.75,4371.25,4371.75,1072,50207
2015-02-16,4371.5,4388.5,4364.5,4371.25,21892,50207
2015-02-17,4371.25,4388.0,4365.0,4384.75,171608,50207
2015-02-18,4384.75,4393.5,4373.75,4387.25,146607,50207
2015-02-19,4387.5,4417.25,4376.0,4413.5,168221,50207
2015-02-20,4413.75,4445.0,4396.0,4441.25,231651,50207
2015-02-22,4439.75,4442.0,4437.75,4441.5,807,50207
2015-02-23,4441.5,4449.25,4429.75,4444.25,130397,50207
2015-02-24,4444.25,4455.75,4427.0,4448.75,162684,50207
2015-02-25,4447.25,4461.0,4429.25,4435.75,173976,50207
2015-02-26,4435.75,4464.75,4431.0,4458.5,193776,50207
2015-02-27,4458.25,4462.75,4435.0,4446.25,172493,50207
2015-03-01,4447.0,4454.5,4446.25,4452.0,1676,50207
2015-03-02,4452.25,4483.25,4446.5,4479.0,183709,50207
2015-03-03,4478.25,4478.5,4432.5,4455.25,198653,50207
2015-03-04,4455.25,4456.5,4419.25,4444.5,210811,50207
2015-03-05,4442.25,4464.75,4432.75,4450.0,184572,50207
2015-03-06,4451.5,4460.5,4389.25,4410.5,295850,50207
2015-03-08,4411.75,4414.25,4402.5,4404.0,1629,50207
2015-03-09,4403.5,4424.75,4391.75,4414.75,211811,50207
2015-03-10,4412.75,4414.75,4328.5,4339.5,309651,50207
2015-03-11,4339.75,4347.5,4304.25,4309.5,245346,50207
2015-03-12,4309.25,4339.5,4298.75,4335.25,197581,50207
2015-03-13,4334.75,4347.5,4288.25,4311.5,141387,50207
2015-03-15,4313.5,4319.5,4301.75,4302.5,243,50207
2015-03-16,4302.75,4372.75,4299.5,4358.75,50156,50207
2015-03-17,4358.0,4384.75,4348.75,4379.25,35141,50207
2015-03-18,4379.0,4441.5,4343.25,4432.75,39634,50207
2015-03-19,4433.75,4441.75,4419.5,4426.75,18747,50207
2015-03-20,4428.0,4467.25,4427.75,4461.25,1444,50207
2015-03-22,4448.5,4461.25,4444.5,4454.5,1657,58385
2015-03-23,4454.25,4459.0,4434.75,4440.25,148998,58385
2015-03-24,4440.25,4461.0,4424.25,4432.75,184081,58385
2015-03-25,4432.75,4438.5,4320.0,4326.75,321123,58385
2015-03-26,4327.25,4331.0,4270.0,4314.5,355627,58385
2015-03-27,4314.5,4333.5,4297.25,4323.75,208591,58385
2015-03-29,4327.5,4332.5,4320.25,4322.5,794,58385
2015-03-30,4323.0,4381.75,4315.75,4373.5,202160,58385
2015-03-31,4373.25,4375.75,4320.75,4322.25,225187,58385
2015-04-01,4325.25,4334.25,4259.0,4315.0,311477,58385
2015-04-02,4309.75,4321.0,4288.5,4304.0,167853,58385
2015-04-03,4304.0,4313.75,4262.0,4263.0,11574,58385
2015-04-05,4265.0,4277.75,4264.5,4275.25,2274,58385
2015-04-06,4275.75,4354.75,4269.0,4340.75,152420,58385
2015-04-07,4340.5,4372.25,4330.25,4335.75,172080,58385
2015-04-08,4336.0,4379.25,4327.5,4375.5,225169,58385
2015-04-09,4375.5,4401.25,4352.75,4397.0,201670,58385
2015-04-10,4397.0,4416.0,4385.75,4415.5,125656,58385
2015-04-12,4415.0,4418.5,4414.75,4416.25,926,58385
2015-04-13,4416.0,4441.5,4399.5,4404.0,171779,58385
2015-04-14,4404.25,4414.5,4366.75,4395.0,220646,58385
2015-04-15,4395.0,4429.0,4388.75,4424.0,170334,58385
2015-04-16,4424.25,4429.5,4398.0,4415.5,162578,58385
2015-04-17,4415.25,4415.75,4324.0,4347.0,301610,58385
2015-04-19,4356.75,4359.0,4352.25,4356.75,2902,58385
2015-04-20,4356.25,4417.0,4352.25,4409.0,216463,58385
2015-04-21,4409.0,4442.75,4408.75,4434.5,190465,58385
2015-04-22,4435.0,4459.5,4398.5,4444.25,196980,58385
2015-04-23,4444.0,4497.25,4418.0,4491.0,253493,58385
2015-04-24,4491.0,4536.25,4490.5,4529.75,202846,58385
2015-04-26,4533.0,4534.75,4531.0,4532.75,1098,58385
2015-04-27,4532.75,4555.5,4509.25,4526.5,224403,58385
2015-04-28,4526.25,4531.25,4471.75,4510.25,283555,58385
2015-04-29,4510.25,4514.0,4456.25,4469.0,291557,58385
2015-04-30,4469.25,4478.25,4386.5,4411.0,353937,58385
2015-05-01,4410.5,4470.75,4409.75,4468.75,195424,58385
2015-05-03,4471.75,4472.5,4463.0,4464.25,1501,58385
2015-05-04,4464.0,4503.5,4457.0,4473.75,190960,58385
