symbol,split,tail,horizon_bars,insufficient,ks_stat,ks_p_value,skew_diff_obs,skew_diff_perm_p,skew_diff_boot_ci_lo,skew_diff_boot_ci_hi,event_n,event_insufficient,event_mean_bps,event_median_bps,event_std_bps,event_skew,event_kurtosis,event_p5_bps,event_p10_bps,event_p25_bps,event_p75_bps,event_p90_bps,event_p95_bps,event_prob_large_positive,event_prob_large_negative,event_upside_tail_mean_bps,event_downside_tail_mean_bps,event_mean_abs_bps,baseline_n,baseline_insufficient,baseline_mean_bps,baseline_median_bps,baseline_std_bps,baseline_skew,baseline_kurtosis,baseline_p5_bps,baseline_p10_bps,baseline_p25_bps,baseline_p75_bps,baseline_p90_bps,baseline_p95_bps,baseline_prob_large_positive,baseline_prob_large_negative,baseline_upside_tail_mean_bps,baseline_downside_tail_mean_bps,baseline_mean_abs_bps
MES,discovery,bottom,60,False,0.02409575432578408,0.7296768606762226,-2.9757597742882504,0.6446776611694153,-7.130463968026152,1.5963197978136625,1309,False,1.0618961343769546,2.512562814069863,46.42597696133159,-0.9916968908270263,11.056323462683265,-68.3362791453328,-43.43031549502085,-14.000848536275257,20.05863292701804,43.166627769299915,61.24889976801116,0.11688311688311688,0.11688311688311688,72.07223460016914,-81.55759969733052,28.761055601029547,2056,False,1.7230378779876057,2.3391062773903126,49.82931915138768,1.9840628834612242,67.44658853512931,-63.37689827102727,-37.64802630826125,-13.400424122629317,18.747567463204273,39.91601066038575,61.56184179899271,0.10019455252918288,0.10019455252918288,80.6802259828525,-83.60737879666635,27.726860706439002
MES,discovery,bottom,100,False,0.03477937513593916,0.5300292801554523,-1.8294436274117873,0.7486256871564217,-8.361700300617766,5.500318335211993,924,False,0.6289176547726105,2.92803195232727,66.87802515645556,1.1238178702125508,43.07437783135834,-88.84396099537621,-58.472036903679744,-19.315678345009633,24.462336518518146,56.07563312666854,82.56557439129064,0.10497835497835498,0.12012987012987013,102.70529146823148,-105.38218591860074,37.70346899834663,1234,False,2.89400268985244,2.942212256938914,65.28150791756185,2.953261497624338,74.42253240395118,-83.15300564105866,-49.73612998458343,-19.362426334732785,26.042929902431176,54.5470348359225,85.50148116357244,0.10048622366288493,0.10048622366288493,105.807745077793,-105.64122805315773,36.854017595161295
MNQ,discovery,top,5,False,0.0174556997449955,0.14240543431961217,-2.1736824211076278,0.5287356321839081,-8.2906648972029,3.633748698749054,5231,False,0.27616724626706685,0.2503818322940887,16.09707030500636,-0.37202770038204597,84.32393337215086,-20.113630047905453,-13.005527349123636,-5.13774877965445,5.534901181166729,13.218199113020912,20.896333749661487,0.0936723379850889,0.09290766583827184,27.97662873933358,-27.11974057428747,9.0109630960486,24681,False,0.16748641462080466,0.3577902871865213,17.325056109192868,1.801654720725582,123.3964080544008,-22.601289463041184,-13.612578522098628,-4.939756448529842,5.7360499265790565,13.789869961526868,21.77256872982536,0.09999594830031198,0.09999594830031198,28.404500988380793,-29.563242924524534,9.625776677424128
MNQ,discovery,top,10,False,0.01645785937993094,0.39009297269718024,-0.9037445845603269,0.9310344827586207,-4.953375199436822,2.9394363378565562,3934,False,0.8017498747844553,0.6712457591973031,22.73162822397444,0.8094807199387599,29.509013754191884,-28.432040775734635,-18.059233855160837,-7.099375048731371,8.112972032499055,19.3211656172021,30.753147688384214,0.09176410777834265,0.09023894255210982,41.99202657311681,-38.79798702203628,13.05707753921029,12340,False,0.33478940012838876,0.7616814418764939,24.552477326249768,1.7132253044990868,90.8440218093856,-32.791965480943205,-19.55636582524267,-7.194808276011488,8.66623707467651,20.464879960629066,31.715701045073246,0.1,0.1,40.48789143424694,-42.93337908328641,13.916424429774947
MNQ,discovery,top,20,False,0.01712904042544711,0.6030905131722692,2.818918080884779,0.527736131934033,-4.0807951559143385,8.88547674069764,2887,False,1.6570819594698925,1.377189156930303,35.64649558435938,3.8632236202309946,106.69311517822901,-42.937890598734874,-25.898185854607235,-10.164970976427878,12.173198266554053,30.125361594818067,44.82666866828386,0.10148943540006927,0.08451679944579148,59.76821173604145,-59.30691560157537,19.409681300686046,6170,False,0.6717671147497111,1.2271475579206381,35.3401258303204,1.0443055393462157,60.04300563760192,-46.8196374124623,-28.91246678019876,-9.761638554094954,12.316679737633951,29.699138653648266,45.89033175246827,0.1,0.1,58.580233885752776,-61.70827261111229,20.069910685078966
MNQ,discovery,top,40,False,0.027811698984763683,0.30115340129744167,1.0035173001287947,0.8045977011494253,-6.131348597528124,7.678470861466078,1981,False,1.7777509140951417,1.9438346139777352,52.43656425030193,2.2163356726937495,82.95152417357932,-66.30417038162584,-42.11668928086887,-15.431304974024007,19.63954254236233,42.89017341040369,63.48160680331283,0.09288238263503282,0.10449268046441192,88.47175653172502,-81.83121575832779,29.234713125635192,3085,False,1.3453179966832176,2.6581605528974706,50.363757151077046,1.2128183725649548,62.377299105899155,-67.47553614294065,-40.94918581838501,-13.961400832991355,19.672049503840494,44.64639492150546,67.4993144409783,0.10016207455429497,0.10016207455429497,81.57642915206137,-88.18173699265705,28.955852628423806
MNQ,discovery,top,60,False,0.016861219195849545,0.9615200832393537,-0.13065361729279767,0.9645177411294353,-5.638606514715585,4.815734175445362,1500,False,2.354020005350708,2.67903860612706,62.023927845563556,1.2895242129496762,43.03270966246328,-87.82167202908742,-51.845189027461714,-19.05942175167208,24.1403849770927,56.96383310930994,86.93758236292736,0.10466666666666667,0.098,104.47170034019025,-107.25930884409328,36.810167955411245,2056,False,2.018742440235805,2.904228331278569,63.866555803001724,1.420177830242474,45.12757708141681,-86.4723620031313,-52.73788804864898,-19.612223857055078,25.462643972793963,55.724999128353716,85.87760832426238,0.10019455252918288,0.10019455252918288,106.74550758330585,-110.96630127017109,37.61007597587436
MNQ,discovery,top,100,False,0.024815541022996452,0.8740795433244787,1.4941182914554658,0.6096951524237881,-4.729317414099472,7.253174219615728,1001,False,5.9516973024922795,3.4398879579344843,81.45620453699482,3.611967757302935,57.883168386972486,-111.34931046619556,-67.1717241665859,-25.42676070734995,38.22525597269699,80.17242400198965,115.154242006692,0.1048951048951049,0.0919080919080919,140.80839996643945,-132.35069829710295,49.320067877374406,1234,False,3.3916932002140956,5.130206084816846,83.41364934570399,2.117849465847469,50.39445826452443,-110.91487483950586,-73.80494538763404,-25.899178581172688,35.90015011140202,79.10796019575717,114.87530907461681,0.10048622366288493,0.10048622366288493,139.39196384053565,-141.28728751465167,50.20355942640826
MNQ,discovery,bottom,5,False,0.052493854808219775,2.0135565298639488e-08,-2.5132755505548734,0.351824087956022,-6.614731147993138,1.085918786928035,3853,False,0.011805419180133012,0.7628831898687238,19.295447031792573,-0.7116208298292913,9.352556811530148,-31.040105161766807,-17.641824181962466,-6.254477637399614,7.275372862858287,17.30629861566114,28.94227525283677,0.13937191798598494,0.13262392940565793,28.040743335410266,-32.140622458635455,11.968493921368063,24681,False,0.16748641462080466,0.3577902871865213,17.325056109192868,1.801654720725582,123.3964080544008,-22.601289463041184,-13.612578522098628,-4.939756448529842,5.7360499265790565,13.789869961526868,21.77256872982536,0.09999594830031198,0.09999594830031198,28.404500988380793,-29.563242924524534,9.625776677424128
MNQ,discovery,bottom,10,False,0.03923479474798297,0.0011690593915951975,0.9244453354307391,0.975512243878061,-5.5739566307524555,6.506686724824841,2993,False,0.1590256924662357,0.8699758892394271,28.61998824676711,2.637670639929826,81.30128462976087,-41.53607718762253,-24.630219598230198,-8.313721477539726,10.057172841260176,24.51515704348186,36.42034771413716,0.1256264617440695,0.12362178416304712,41.505094455336405,-45.35665643638444,16.393377649726798,12340,False,0.33478940012838876,0.7616814418764939,24.552477326249768,1.7132253044990868,90.8440218093856,-32.791965480943205,-19.55636582524267,-7.194808276011488,8.66623707467651,20.464879960629066,31.715701045073246,0.1,0.1,40.48789143424694,-42.93337908328641,13.916424429774947
